dispute_id,payment_id,reason_code,amount,respond_by,has_avs_match,has_cvv_match,has_delivery_confirmation,has_device_fingerprint_match,has_duplicate_transaction_proof,has_item_description_match,has_product_photos,has_refund_already_issued,has_return_communication,has_signature_confirmation,has_tracking_number,would_win
D002257,pay_41687656,item_not_received,7950.36,2026-05-14,True,False,,False,True,False,True,True,False,,True,False
D000871,pay_75477483,item_not_as_described,1306.36,2026-03-04,,True,True,True,True,,False,False,True,,,True
D020913,pay_11464788,item_not_as_described,5162.99,2026-10-15,False,False,False,,True,False,,False,False,False,True,False
D028762,pay_42226736,unauthorized_transaction,7081.52,2026-06-16,False,True,,True,False,True,True,True,True,True,True,True
D029729,pay_70142715,item_not_received,6070.55,2026-09-15,True,False,,True,True,True,False,False,False,,False,False
D007975,pay_77983675,item_not_received,1565.6,2026-04-19,False,True,True,False,False,True,False,True,,False,False,True
D017642,pay_27984024,item_not_received,1998.28,2026-02-04,,True,False,False,False,,False,False,False,True,,False
D023576,pay_59818897,item_not_received,6598.82,2026-10-01,True,False,True,True,,False,False,False,False,True,True,True
D005015,pay_70722134,unauthorized_transaction,4655.91,2026-06-26,False,True,True,False,False,False,True,True,,False,False,True
D016315,pay_29803734,item_not_received,5946.05,2026-05-26,,,,True,False,False,,False,True,True,,True
D002350,pay_18806403,duplicate_charge,4969.25,2026-09-24,False,False,True,,True,True,True,True,True,,False,True
D017765,pay_03618621,duplicate_charge,3463.09,2026-03-21,False,False,False,False,True,False,False,True,False,False,True,True
D005319,pay_50296941,unauthorized_transaction,1070.04,2026-06-09,True,True,True,False,True,True,False,,True,True,False,True
D014940,pay_96136396,item_not_received,6985.08,2026-06-10,True,True,,,True,True,False,True,True,True,False,True
D028383,pay_33134424,item_not_received,696.28,2026-06-20,True,False,True,,True,True,True,True,,,True,True
D018157,pay_10772303,item_not_received,5226.89,2026-03-25,False,True,True,False,False,False,False,True,True,True,True,True
D020017,pay_29573767,duplicate_charge,2967.34,2026-07-11,,,True,False,True,False,,,False,True,True,False
D008260,pay_35248450,duplicate_charge,1614.82,2026-03-20,True,False,False,False,,True,False,False,True,True,False,True
D000695,pay_80836296,item_not_received,5451.89,2026-05-09,False,True,False,True,True,True,False,True,False,False,True,False
D000556,pay_58767285,item_not_as_described,2585.13,2026-07-05,True,False,True,False,,False,True,True,True,False,True,False
D023770,pay_12228991,duplicate_charge,6728.82,2026-02-16,True,True,True,True,True,True,,False,False,True,True,False
D016751,pay_37286752,unauthorized_transaction,5168.36,2026-03-04,True,False,True,,True,True,True,True,True,True,,True
D023783,pay_27031341,duplicate_charge,6360.93,2026-09-28,False,True,False,True,,,False,,True,False,True,True
D020169,pay_20324202,item_not_received,7957.4,2026-03-22,True,,True,True,,False,,True,True,True,True,True
D020635,pay_64209637,item_not_as_described,5598.55,2026-02-02,False,False,True,False,True,True,True,,True,False,,True
D003889,pay_89913876,duplicate_charge,3851.98,2026-03-03,True,,False,True,False,,,True,,,True,True
D026153,pay_31681287,unauthorized_transaction,7147.76,2026-07-29,True,True,True,False,True,True,True,,True,False,True,True
D013075,pay_93725581,item_not_as_described,5525.89,2026-01-12,,False,False,,True,True,,False,True,True,,False
D015632,pay_22921207,item_not_received,577.59,2026-06-09,True,True,False,False,True,False,True,False,,,True,False
D024527,pay_76485606,unauthorized_transaction,6816.38,2026-03-07,True,True,True,True,False,False,True,True,True,True,False,True
D003649,pay_23211584,unauthorized_transaction,1301.26,2026-09-16,True,True,,True,True,,True,,False,True,False,False
D013500,pay_24698101,duplicate_charge,779.69,2026-02-09,True,False,,False,,True,True,True,,True,False,False
D019823,pay_66561798,duplicate_charge,2772.59,2026-02-07,False,True,True,True,False,True,True,,False,False,False,True
D020636,pay_22222323,duplicate_charge,5221.87,2026-09-21,True,True,True,False,,False,True,True,False,True,,True
D014724,pay_43387996,item_not_received,3500.02,2026-04-25,False,,False,False,,True,True,True,False,False,,True
D024510,pay_13053270,duplicate_charge,3592.11,2026-04-10,,True,False,,False,False,False,True,True,True,True,False
D014592,pay_42318610,item_not_as_described,1467.43,2026-07-06,False,True,False,False,True,False,,True,,False,,True
D011659,pay_17421105,item_not_as_described,1840.57,2026-08-06,True,,False,True,True,True,True,False,True,False,True,True
D023641,pay_96275628,item_not_as_described,1574.12,2026-06-30,False,False,False,True,False,False,True,True,False,,True,False
D028879,pay_34432682,unauthorized_transaction,3729.76,2026-07-10,,False,True,True,True,False,False,True,False,False,True,True
D003359,pay_87720504,item_not_as_described,6976.99,2026-09-27,,True,True,False,False,True,,True,True,True,True,True
D001273,pay_37407585,unauthorized_transaction,3627.91,2026-04-01,True,True,True,True,True,True,True,False,,False,True,False
D013092,pay_08531420,duplicate_charge,7739.95,2026-02-03,False,True,True,False,,True,False,True,,True,False,True
D024465,pay_91689645,item_not_received,3171.03,2026-03-13,True,False,True,False,True,True,,False,False,True,False,True
D017787,pay_54521755,duplicate_charge,5130.97,2026-02-01,,,False,False,False,True,True,True,True,False,False,False
D024253,pay_01645097,item_not_as_described,6502.83,2026-03-13,False,False,False,True,True,False,,True,True,,,True
D013476,pay_77019197,item_not_as_described,2404.12,2026-08-23,False,False,,,False,True,False,True,False,True,True,True
D016460,pay_84535309,duplicate_charge,4870.34,2026-08-05,False,False,False,True,True,False,False,True,True,True,False,False
D015626,pay_93754592,item_not_received,2490.4,2026-02-08,False,True,False,False,,False,False,True,False,True,True,False
D000020,pay_80099897,duplicate_charge,4028.33,2026-09-27,False,True,True,False,True,True,True,,,False,True,True
D011009,pay_51153536,item_not_as_described,3436.83,2026-10-02,,False,False,True,False,True,False,,True,False,True,True
D010974,pay_77762631,item_not_received,5627.84,2026-03-08,,False,True,False,True,False,,,False,True,,True
D005136,pay_02553518,item_not_as_described,5945.02,2026-01-11,False,False,False,False,True,True,,True,True,True,False,False
D005750,pay_80509901,item_not_as_described,2300.95,2026-08-30,True,True,True,True,True,False,True,True,False,False,,True
D021177,pay_36283753,item_not_as_described,6205.16,2026-08-15,False,,,True,False,True,True,True,False,True,True,False
D011869,pay_40681788,duplicate_charge,6844.47,2026-01-04,False,True,,True,False,True,False,False,False,True,True,False
D021264,pay_82778965,item_not_as_described,1654.84,2026-06-25,False,True,False,False,,,True,True,False,False,False,True
D015968,pay_29995529,duplicate_charge,4349.07,2026-01-03,False,False,True,True,False,,False,False,False,False,False,False
D003844,pay_16149481,duplicate_charge,962.26,2026-01-30,False,True,,False,True,True,False,True,False,True,True,False
D002270,pay_92969876,duplicate_charge,7224.23,2026-01-19,False,True,True,False,,True,False,True,True,True,False,True
D014192,pay_09106658,item_not_as_described,3784.91,2026-06-09,,True,False,True,False,False,,True,False,False,,False
D006860,pay_16711445,duplicate_charge,2685.27,2026-07-11,False,True,,False,True,False,True,False,,False,True,True
D017441,pay_37864036,duplicate_charge,6209.52,2026-09-03,True,False,True,False,False,,False,False,False,True,False,True
D009177,pay_38203502,item_not_as_described,6149.61,2026-10-20,False,False,True,True,,False,False,False,False,True,True,False
D017902,pay_51103478,duplicate_charge,4287.87,2026-01-29,False,True,True,False,True,True,False,,True,False,True,True
D007718,pay_84741683,item_not_received,821.83,2026-08-19,False,True,True,False,True,False,False,False,False,True,False,True
D005407,pay_66654611,duplicate_charge,1143.95,2026-02-17,False,False,True,False,False,False,False,False,,,True,False
D009887,pay_79275306,unauthorized_transaction,2842.66,2026-08-21,False,False,True,True,False,False,True,True,False,False,False,True
D024401,pay_53810316,duplicate_charge,3270.0,2026-09-25,True,True,False,True,,True,True,False,,,True,False
D029280,pay_35691335,item_not_received,3194.05,2026-10-28,True,True,False,True,False,False,True,,True,True,True,False
D029692,pay_26813611,item_not_as_described,2684.75,2026-01-29,,False,True,False,,False,True,True,,False,True,True
D011413,pay_23348386,item_not_received,2740.14,2026-01-11,False,True,True,True,True,True,False,False,False,True,False,False
D001456,pay_24922959,duplicate_charge,7043.72,2026-09-24,False,False,False,True,True,True,,True,True,False,,True
D026163,pay_24146837,unauthorized_transaction,1528.99,2026-05-01,True,False,,False,True,True,False,False,,True,True,True
D006502,pay_33014756,unauthorized_transaction,431.05,2026-02-03,False,True,False,True,,,False,False,,False,,True
D025873,pay_66625519,duplicate_charge,1199.05,2026-07-25,True,,False,True,False,False,False,,False,False,True,False
D015782,pay_95345231,unauthorized_transaction,2884.0,2026-06-12,True,True,False,True,False,False,True,True,False,False,False,True
D014429,pay_50456187,duplicate_charge,2664.89,2026-01-16,True,False,False,False,True,,False,True,False,True,False,False
D009283,pay_63270142,item_not_as_described,5098.74,2026-04-30,True,False,False,,,,False,,False,False,,True
D000315,pay_86750938,item_not_received,3638.45,2026-01-27,False,False,True,True,True,True,,,False,True,True,False
D002663,pay_16927090,item_not_received,7378.87,2026-01-17,False,False,True,True,True,,True,True,True,False,False,False
D011207,pay_42721569,duplicate_charge,4251.53,2026-09-05,,False,True,True,,False,True,False,True,True,,True
D004152,pay_93429390,item_not_as_described,7426.28,2026-06-26,,True,True,False,True,True,True,,True,True,False,True
D028567,pay_57589012,duplicate_charge,2453.53,2026-04-06,True,True,False,True,False,True,False,False,True,False,,False
D024565,pay_00827880,duplicate_charge,2180.78,2026-10-07,False,True,False,,True,False,False,,True,False,False,False
D008219,pay_93324150,item_not_received,6690.58,2026-06-21,False,True,True,True,False,False,,True,False,True,True,True
D027915,pay_69635686,item_not_received,3797.38,2026-10-05,,False,True,,True,True,True,,True,False,False,False
D009139,pay_19475015,item_not_as_described,2151.86,2026-10-21,False,False,False,False,False,False,False,True,,False,False,False
D007827,pay_34871603,item_not_as_described,4653.2,2026-01-28,False,False,True,True,False,True,True,False,True,True,True,False
D005940,pay_56635675,item_not_as_described,3194.34,2026-07-30,,False,False,False,False,False,True,True,False,True,True,False
D001134,pay_50157791,item_not_received,2081.83,2026-09-17,True,True,,True,True,False,,True,,False,True,True
D010814,pay_43753453,item_not_received,7752.09,2026-06-12,True,True,,False,True,True,False,True,True,False,False,False
D009499,pay_37012872,unauthorized_transaction,7560.46,2026-01-02,False,False,True,True,False,True,False,,False,True,False,False
D007623,pay_52084787,unauthorized_transaction,6950.05,2026-07-22,True,True,False,,False,True,False,True,True,False,False,True
D012138,pay_47723768,item_not_as_described,472.17,2026-10-12,True,True,True,False,,,True,False,True,False,,True
D010599,pay_97837845,item_not_as_described,2098.71,2026-01-21,False,False,True,True,True,False,False,True,True,True,True,False
D000292,pay_74943752,item_not_received,6849.58,2026-07-06,False,True,False,True,False,False,True,,False,True,True,True
D021349,pay_07412676,unauthorized_transaction,2880.57,2026-04-01,True,False,True,False,True,True,True,False,False,False,False,True
D023666,pay_69018910,item_not_as_described,6847.51,2026-01-21,False,,False,True,False,True,True,False,True,True,False,True
D006606,pay_47846896,item_not_received,6330.8,2026-09-27,,False,True,True,,True,False,False,,,,True
D005584,pay_70155821,unauthorized_transaction,328.63,2026-03-01,True,,False,True,False,True,False,False,False,False,True,True
D024841,pay_56300145,item_not_as_described,7344.31,2026-06-19,,True,True,True,True,False,False,True,,True,False,False
D013329,pay_84040646,duplicate_charge,5677.81,2026-08-05,True,,False,True,False,False,True,True,False,,False,True
D016384,pay_04586198,unauthorized_transaction,7434.55,2026-04-11,True,True,False,True,False,False,True,False,True,True,True,True
D026095,pay_89097982,item_not_received,6458.43,2026-05-29,False,False,False,False,True,False,True,,False,True,,False
D015795,pay_07740230,item_not_received,5416.67,2026-03-25,False,True,True,True,True,True,,False,False,False,False,True
D025084,pay_28904969,item_not_as_described,5823.01,2026-06-15,True,True,,True,False,True,True,,True,True,True,True
D016922,pay_51536561,item_not_received,3420.13,2026-06-02,True,False,True,,True,False,True,False,False,False,True,False
D029414,pay_96647166,unauthorized_transaction,5754.7,2026-06-21,False,False,False,True,True,False,,,True,,False,False
D023905,pay_88568788,item_not_as_described,4243.8,2026-09-02,False,False,True,True,False,True,False,False,False,False,True,True
D024072,pay_41073106,item_not_received,5821.82,2026-01-09,True,True,True,False,False,True,False,True,False,True,True,False
D026358,pay_19996880,item_not_received,5603.44,2026-03-19,,False,False,False,True,False,True,True,,False,False,False
D023282,pay_38735836,item_not_as_described,2807.42,2026-08-22,True,True,False,True,,False,True,True,False,True,False,False
D022586,pay_99143007,item_not_received,1347.47,2026-07-08,False,True,True,False,True,False,True,,True,False,True,False
D002831,pay_04909735,unauthorized_transaction,2863.38,2026-05-29,,False,False,False,False,True,False,False,True,False,False,False
D007128,pay_81014976,item_not_received,2222.7,2026-03-04,True,,True,False,True,False,False,,False,,True,True
D020081,pay_71861222,unauthorized_transaction,5466.84,2026-06-01,True,True,True,True,False,False,False,True,,True,False,False
D002756,pay_44728386,unauthorized_transaction,2741.61,2026-10-02,False,False,False,True,True,True,True,False,False,,True,True
